Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2015-12-31,220.7255401611328,221.83505365231304,217.35353462981664,218.2889991008035,18483713
2016-01-01,220.8887176513672,221.6610102779536,219.3332407195569,219.68130972433357,5416562
2016-01-04,216.52685546875,220.55151966742733,214.65592640797885,218.63708197940463,30170947
2016-01-05,218.66970825195312,219.72482148219984,216.89668816688226,217.61459502170638,14946239
2016-01-06,224.55441284179688,225.90322375293624,217.63633831228262,219.20269234349075,26759864
2016-01-07,220.43186950683594,223.64071787917052,219.30061616118618,222.1287495253106,19739943
2016-01-08,223.1512451171875,224.70672219430372,221.1824215360478,221.90034296994114,21313199
2016-01-11,228.77487182617188,230.77632667467128,219.9423740309928,221.01924154935568,29016443
2016-01-12,227.4369659423828,231.77706774017713,226.49062424394555,229.51456100727245,23373377
2016-01-13,234.26800537109375,237.07439894861997,227.81766262327838,229.1012106876809,71802356
2016-01-14,230.9612274169922,235.17081740702727,229.09031305476952,231.43983679389504,27823189
2016-01-15,233.49569702148438,237.01999744967534,231.8205713221507,232.7234043731687,28767318
2016-01-18,221.21502685546875,235.81259152606302,219.3114809661047,233.86552248994343,27254669
2016-01-19,227.03451538085938,228.38331199764986,220.61680346542306,223.8582981577849,21489315
2016-01-20,218.5391845703125,225.1418074542668,215.37384484775063,225.1418074542668,45114225
2016-01-21,214.112060546875,223.15123953316555,212.48044340867997,221.36734219496594,31768619
2016-01-22,218.45216369628906,219.94237770122933,216.2549199976897,216.2549199976897,23682648
2016-01-25,218.40867614746094,221.62840191068958,217.54935165786853,219.7248412534425,13099564
2016-01-27,217.40792846679688,219.72482089563758,216.88581043134448,219.31148894767648,17251028
2016-01-28,221.22593688964844,222.29194191547325,216.9184662443253,217.76691359299073,23074633
2016-01-29,225.25057983398438,226.25130729513225,221.46522764569036,221.67189362304626,19177163
2016-02-01,224.14108276367188,226.64290143839486,223.10772382338882,226.24043211463183,9918809
2016-02-02,217.7995147705078,224.68494345506824,215.48260788169645,224.14107112118202,14771279
2016-02-03,213.50289916992188,216.24402956892698,212.11059418102514,214.9387273043192,15691478
2016-02-04,211.68637084960938,217.766875225176,210.0873853759535,214.93872757606889,18203784
2016-02-05,211.21865844726562,213.63344535697644,209.1519405567628,213.0025557374231,20998404
2016-02-08,209.07579040527344,214.24258488308195,208.40137766850987,211.26215691599623,12078110
2016-02-09,208.30348205566406,210.76179198257378,206.67186504931308,207.30275463487737,19603494
2016-02-10,209.42385864257812,211.6755026052755,206.37816774865706,207.04170332666908,16883350
2016-02-11,201.13523864746094,210.1417856978958,199.1664152171112,209.46737294531647,17114833
2016-02-12,197.21934509277344,203.16932397976674,193.20555815649533,203.16932397976674,29319458
2016-02-15,205.96485900878906,206.96558661499034,199.7103187311513,199.7103187311513,19283523
2016-02-16,202.44056701660156,208.41228649224075,201.66825975554409,206.9111951242859,13024856
2016-02-17,207.2375030517578,208.292616311675,199.36220912915084,203.43038197277676,15442221
2016-02-18,204.5181427001953,210.74005073595958,203.62618678674968,209.4891341213002,14433087
2016-02-19,205.44271850585938,207.27013898668895,203.91987294591445,204.49639131640026,10235503
2016-02-22,209.34771728515625,210.65301959848983,205.3883162425062,205.3883162425062,12770834
2016-02-23,206.595703125,210.4136862259796,205.09461215243658,209.52173046208617,18989787
2016-02-24,207.24838256835938,208.53191613695518,204.93147551956193,205.56237966911476,15186204
2016-02-25,205.38833618164062,208.0968354772458,204.6813064363451,207.58559456295043,24826958
2016-02-26,206.748046875,208.57546758520803,205.4318671346429,207.32455079560967,8349402
2016-02-29,210.2940673828125,216.37457222234073,203.40862390600347,206.95467863267334,31032353
2016-03-01,213.4811553955078,214.2969711664352,209.8589606743979,209.86983783075058,16453192
2016-03-02,217.87567138671875,218.8002587811127,214.77559449180188,216.00474228381518,20105967
2016-03-03,220.34483337402344,221.46520946693872,217.00544488466042,219.72480644837285,15880459
2016-03-04,218.941650390625,220.81257939583628,218.31076079197408,220.59502174380052,8987660
2016-03-08,223.42318725585938,224.27162005148898,219.18096518875356,219.18096518875356,13222993
2016-03-09,226.62112426757812,227.09973364065382,221.595733111402,221.9003079932637,11854901
2016-03-10,220.10552978515625,227.53484531923556,219.5072716706371,226.697275245566,20706353
2016-03-11,220.7037811279297,223.97790670634856,219.8553484463068,220.79081289728362,15319044
2016-03-14,221.845947265625,223.29263818167618,220.36661035654757,221.70452970330751,11880095
2016-03-15,222.0091094970703,223.60809516749757,220.83434747843785,222.77052502107603,10487788
2016-03-16,222.2810516357422,223.1621304631959,218.7350110547785,222.11789426852485,11064129
2016-03-17,223.51873779296875,228.11671288923534,222.63873848376318,225.93872855041081,16832997
2016-03-18,225.9827423095703,226.63173486821103,223.45275513904562,224.013750697972,14030979
2016-03-21,228.20472717285156,229.1287250489491,225.0037481674222,226.1477385446155,12708074
2016-03-22,230.5257110595703,231.4936927063495,227.84171455313526,228.13871910192628,15333442
2016-03-23,226.42271423339844,230.3166837935713,224.92672136442798,230.3166837935713,16806372
2016-03-28,224.48672485351562,226.9727132539345,223.4417312240128,226.5987113600583,18070240
2016-03-29,227.9737091064453,229.23869521530332,224.44272706540158,225.2347146649767,15871250
2016-03-30,230.34970092773438,231.3836950010807,229.3927042258026,229.3927042258026,14453294
2016-03-31,229.94268798828125,232.31868018085757,227.1927085828774,229.01870489437297,30833349
2016-04-01,227.5777130126953,230.18469734061676,225.4987253247865,228.6007074205789,12381116
2016-04-04,227.70970153808594,229.28269178597583,225.56471617148574,228.79869365695234,8632568
2016-04-05,225.927734375,229.32670645586833,224.88274067727073,226.89573070132246,10259495
2016-04-06,227.42373657226562,228.07272912900902,224.97074678366224,227.0607342637577,6990781
2016-04-07,228.19371032714844,230.55870296419198,224.8607360725847,227.6767133028409,8789163
2016-04-08,227.99571228027344,231.97767896581948,226.86272163754285,227.8967009785937,13411752
2016-04-11,228.86468505859375,230.00868995006604,227.25869598406473,228.13869522804478,10308361
2016-04-12,230.42669677734375,232.6376947135226,228.36970826872383,228.8647060531523,11164859
2016-04-13,234.5296630859375,235.376663497367,231.55969120547897,231.55969120547897,16038542
2016-04-18,234.24368286132812,234.6946821460281,232.18669436213986,234.47467497298706,19065716
2016-04-20,228.20472717285156,235.22269355827376,227.8747237354602,235.22269355827376,21687934
2016-04-21,229.05172729492188,231.43870467085563,227.69872935817654,229.1067254201049,11380697
2016-04-22,228.5677032470703,230.44868297275573,226.44471711221289,228.5787028708624,11705087
2016-04-25,223.7167510986328,229.77772081731695,222.70475620798408,229.77772081731695,61157544
2016-04-26,223.72772216796875,225.25671393399452,221.64873452598556,223.3867338300377,26429236
2016-04-27,224.26670837402344,225.70770308506556,223.51871930309633,223.93671967467856,14502641
2016-04-28,219.27276611328125,224.22272920169337,218.00776526621993,223.07873890723118,61949033
2016-04-29,216.19277954101562,219.6797631723296,215.3457791159144,218.55775745966105,23479680
2016-05-02,217.1277618408203,218.32675015277073,215.15877052589124,215.37876299203063,10620873
2016-05-03,214.6748046875,218.88777853338433,214.00381287915678,217.3587866066204,17571826
2016-05-04,215.1807861328125,216.41277340835248,214.0587950987053,214.2897872057141,13546285
2016-05-05,214.5537872314453,216.35776960076527,213.5967905846415,215.5987808690824,21665684
2016-05-06,213.1678009033203,214.89478598938834,212.73880086646346,214.05879985019635,14748329
2016-05-09,216.28079223632812,216.91878516461952,214.01481076982017,214.4988089499113,15347096
2016-05-10,216.1597900390625,216.63278858044478,215.15879483354965,216.28078590910872,7248302
2016-05-11,214.58680725097656,215.7637964908582,213.39880370040916,213.79480488393165,12339923
2016-05-12,218.4147491455078,218.72275328667757,214.50978003544634,214.7187728801985,12786216
2016-05-13,215.19175720214844,217.91973705642502,214.49876628733173,217.56773444480254,14648291
2016-05-16,214.707763671875,216.1487583312322,213.64077087743954,214.9387557531313,9327335
2016-05-17,213.21180725097656,216.28079068254726,212.59581357685343,215.65379738363168,12157600
2016-05-18,213.51979064941406,213.94877597456625,212.10079513205747,212.49679627179006,8228838
2016-05-19,209.26278686523438,213.81676288278902,208.03079973834534,213.77276439152476,9134784
2016-05-20,205.5228271484375,209.98880650595362,204.8958339169015,209.4388106396901,18544619
2016-05-23,204.59884643554688,206.9528395129654,203.64184973024228,206.21583529819196,18365734
2016-05-24,206.8978271484375,207.67881512181052,204.1698323391516,204.1698323391516,12283217
2016-05-25,209.26278686523438,209.61478948109328,207.05180393622584,208.96579704920057,9240115
2016-05-26,208.30581665039062,209.52681899461214,207.70082263325668,208.9988223469275,14190024
2016-05-27,214.43276977539062,214.9167678951277,208.72380363578964,208.78980137678846,13401594
2016-05-30,213.11280822753906,215.92878557142004,212.29880663057307,214.80679448373505,9633652
2016-05-31,210.72579956054688,214.0587883714387,210.428809718012,213.17878909613947,23332727
2016-06-01,209.7908172607422,212.54081152247826,209.39483077553768,210.74781397148058,9042808
2016-06-02,210.37380981445312,210.57181774069863,207.92083481417788,209.9888229579282,10253825
2016-06-03,211.12179565429688,211.83678586978814,210.2857948941799,211.1987930190387,8643295
2016-06-06,210.05479431152344,211.8587765555263,209.55979658672626,211.41877694617935,8672842
2016-06-07,210.1097869873047,211.40777184981596,209.35078364225163,210.59378507648128,18954268
2016-06-08,209.90081787109375,210.7588032325949,208.81181103308893,210.7588032325949,12135516
2016-06-09,213.65179443359375,214.81778396489585,210.3628040127746,211.19880481960246,15643495
2016-06-10,214.87277221679688,216.56677300094745,213.02479138737695,214.2787778542781,16316760
2016-06-13,215.84078979492188,216.3577868430145,211.86980778114224,213.37680042649708,10214469
2016-06-14,214.77378845214844,216.786778442394,213.24479661693587,215.80778250802612,10923848
2016-06-15,216.61077880859375,217.02876452117533,214.22378696854088,215.59878402769303,11129082
2016-06-16,214.78477478027344,216.40176350980258,212.7497856673993,215.81876877214208,9372207
2016-06-17,214.47677612304688,215.30177728723325,213.4207828569062,214.9387750127017,10534878
2016-06-20,217.84275817871094,218.3707547980659,212.9587931211142,213.87177656705913,10758608
2016-06-21,217.16078186035156,218.7117729549237,215.53279339513173,218.70077333054547,13933068
2016-06-22,215.70877075195312,216.89675946469114,214.96076698041753,216.69876624115005,12788710
2016-06-23,215.6977996826172,216.03878805718932,213.3988046317636,215.5878034327552,9837526
2016-06-24,209.3177947998047,212.27678159062106,205.34682797668665,212.27678159062106,24985097
2016-06-27,210.24179077148438,210.84678473543337,206.90881681527227,206.90881681527227,9163399
2016-06-28,210.7147979736328,211.539799122258,210.09880436096066,210.4068085101697,7604977
2016-06-29,212.716796875,213.16779615057635,211.19880468613812,211.63880433757225,7523987
2016-06-30,213.21180725097656,215.04880333430097,212.74980832394738,213.83880054989214,12758283
2016-07-01,214.15780639648438,214.89479595035095,213.39880290707572,214.0038116479222,6610193
2016-07-04,217.07275390625,218.59074601388787,214.60877948725437,214.60877948725437,7803505
2016-07-05,218.4807586669922,220.63674371420004,215.6647814939699,216.94076724959427,11359882
2016-07-07,217.33676147460938,220.10874006330647,216.9517599610902,218.34875622196233,12029091
2016-07-08,215.24679565429688,217.57877484324518,214.79579635400088,217.1387898534416,7140617
2016-07-11,218.3487548828125,218.88775112413526,216.8087635239266,218.0187514895706,8266601
2016-07-12,220.74676513671875,221.0987531214925,218.01877014023995,218.9537675962893,9767494
2016-07-13,221.9237518310547,223.67273616792804,220.911757014742,221.14274912714635,14915296
2016-07-14,221.07675170898438,223.10074134461482,219.61375760434422,221.78075704313653,10758372
2016-07-15,222.68272399902344,224.61871649211545,220.7687454388375,221.97873340414714,13992989
2016-07-18,221.373779296875,228.5237415123236,220.38378362484377,226.1587485878604,32106850
2016-07-19,223.9147186279297,225.04770919139605,218.96474132009715,221.3187341185597,16649300
2016-07-20,225.05873107910156,226.22472062758547,223.6397354857126,224.38773931036977,12265316
2016-07-21,221.395751953125,225.49872928068464,221.09874741289354,225.27872211013442,6711097
2016-07-22,223.2657470703125,223.91473958696616,221.1207469123103,221.31875483460485,6899519
2016-07-25,225.0037384033203,225.22373089486942,221.61575123323453,223.07874535927732,8241568
2016-07-26,225.28970336914062,227.654695816722,223.34272598010344,225.05871127892698,10516399
2016-07-27,222.88076782226562,225.71874459196363,221.9677695465079,225.06975201041516,11030767
2016-07-28,225.7957000732422,226.70869817959397,222.8697268436355,223.28772721522088,15610838
2016-07-29,223.27676391601562,225.47674767922035,222.6387562886581,225.27873974165334,9629597
2016-08-01,222.08876037597656,224.464752826847,221.10976437036197,223.958755386386,7978251
2016-08-02,222.81475830078125,224.3987483251241,221.38476302323986,221.75876495121935,7710138
2016-08-03,218.6677703857422,223.16673415864423,218.12877411549795,223.16673415864423,11872282
2016-08-04,218.45875549316406,219.99874688288747,216.34676897991434,219.77875440681817,10187608
2016-08-05,223.57373046875,224.17872447193872,219.34975738463618,219.55875023975267,12109001
2016-08-08,226.4337158203125,227.47870944435473,224.1017221648388,224.37672744336115,13556347
2016-08-09,226.75270080566406,227.58870156407184,224.61871510134208,225.93871398002608,13290768
2016-08-10,220.8017578125,227.59971651545942,220.43875552640975,226.87372662902555,13471958
2016-08-11,223.10073852539062,225.02573151694693,219.91075937042376,220.42775639721486,14169454
2016-08-12,227.8747100830078,229.43671549019544,223.73873382422116,223.73873382422116,16365425
2016-08-16,225.4767608642578,229.85472939647235,223.40877248133768,227.9737493369537,13367575
2016-08-17,222.92474365234375,226.33471527933,221.58274543856905,225.30072122985092,15486572
2016-08-18,223.96974182128906,225.20172913170506,223.518742532901,223.518742532901,7749690
2016-08-19,223.27676391601562,224.83875473761063,221.56076365725787,223.9587553580296,8177802
2016-08-22,222.60574340820312,224.33274318340844,221.58274896666953,222.6387422814302,6684236
2016-08-23,222.29774475097656,223.2987399023831,221.098741682632,222.63873309358462,7320433
2016-08-24,224.5087432861328,224.82774708842635,222.41875584853025,222.57275059444913,8719596
2016-08-25,222.7927703857422,226.378751043929,221.97876873974198,224.6627507492795,14960746
2016-08-26,226.13668823242188,226.7746810283451,223.21070050920423,223.93670497158624,9639663
2016-08-29,232.63768005371094,233.14367743066882,225.74071037957472,225.99371641092662,16193208
2016-08-30,234.60667419433594,235.0686583960779,231.6586868877915,233.63867792395578,18170724
2016-08-31,233.1986846923828,236.27866756977602,230.3386942980549,234.27667723089579,23295502
2016-09-01,226.42271423339844,236.00365074608388,225.65271120880894,231.6586819319222,42621045
2016-09-02,222.9357452392578,227.1597184682323,220.5047548334326,226.84071467689438,28124615
2016-09-06,224.37673950195312,225.4987305522715,223.29874694884356,224.37673950195312,11510431
2016-09-07,223.88174438476562,225.94973252115736,222.86974956543574,224.8387410819305,12927438
2016-09-08,227.34671020507812,227.9077204128077,224.44273597700422,225.0697292444267,12206479
2016-09-09,229.7996826171875,230.97667169414458,226.59870408878334,227.69869580183143,15269894
2016-09-12,230.22869873046875,232.3186860686931,226.4117263378869,226.68671694252347,33684893
2016-09-14,229.84368896484375,232.97866985988,228.99670324715694,230.55869388277935,18604842
2016-09-15,234.29867553710938,235.44266581594206,230.3386933718847,230.3386933718847,31371009
2016-09-16,236.61965942382812,240.64563940953627,233.0006802235666,234.73867960851535,39324529
2016-09-19,238.1266326904297,239.35863457111935,235.61865980684678,235.95964813298107,16678060
2016-09-20,236.3226776123047,238.6436571650247,235.18968689767135,238.47866279466467,11531268
2016-09-21,235.8936767578125,238.6766552237812,235.1786864696142,236.278678306418,10943394
2016-09-22,239.56765747070312,241.07465012604203,237.37867339179203,238.2586727475769,18761415
2016-09-23,242.6146240234375,244.07761807323678,239.5786396837968,239.5786396837968,31085948
2016-09-26,243.58261108398438,248.49958968514815,242.05361934805546,242.7466103198269,38213411
2016-09-27,244.30859375,247.707580138978,243.45060844961606,245.73858883163368,19374535
2016-09-28,239.9416046142578,243.75857634982412,238.9846081033572,243.73657710523992,24820234
2016-09-29,235.9376678466797,244.36361503828343,234.8266764201141,240.89864526689487,21260295
2016-09-30,238.41262817382812,240.79961979126932,234.58464188753064,234.9586437549178,11199883
2016-10-03,239.95263671875,243.74760972345462,236.77365733153346,239.1386351874559,18125170
2016-10-04,241.19561767578125,243.82460112386872,240.23862105874915,240.46962783824605,13113580
2016-10-05,239.66664123535156,243.42863020233264,238.8746536062348,242.87863430591233,10789932
2016-10-06,244.3746337890625,247.7736058763706,240.23864280250905,240.23864280250905,21111045
2016-10-07,243.97862243652344,247.06959022284593,243.4286265483588,245.07861421285273,15280380
2016-10-10,241.19561767578125,246.8386007663662,240.67862068497334,245.07860226146948,11553662
2016-10-13,232.5717010498047,239.58965246457703,231.43869565791417,239.57865283996878,21938040
2016-10-14,237.0816650390625,238.03866175314474,233.5616823580493,233.85868690873752,15265659
2016-10-17,233.34169006347656,237.77467096382333,232.92368964153175,237.59866228388768,9826781
2016-10-18,237.84066772460938,238.20367002186381,233.64969326941142,234.5186782978579,11073137
2016-10-19,239.2156524658203,240.83265603922396,237.90666775541874,238.57765954766458,17073242
2016-10-20,239.25965881347656,241.5586390523818,238.4896557352161,240.66764010591515,10125508
2016-10-21,234.12266540527344,241.3386239236085,232.84666503938425,241.3386239236085,43608816
2016-10-24,233.92465209960938,236.27864487099762,233.34165738974687,235.39864565178303,10513017
2016-10-25,233.38568115234375,234.35367746114213,231.92268706485862,234.29867933970436,7658966
2016-10-26,231.8896942138672,233.0776977250143,231.4606941697652,232.32969388254236,10945927
2016-10-27,230.71267700195312,231.8566671901672,229.5466875672636,231.24067360310926,12842476
2016-10-28,232.08767700195312,232.75866871398304,229.63468755910395,230.9986849156727,8127969
2016-11-01,231.21868896484375,232.30768110567084,230.42668667019885,231.28468670843978,10223897
2016-11-02,225.22372436523438,229.4257130037229,224.61873034526712,229.01871222040964,7039997
2016-11-03,225.26773071289062,227.6437230642759,224.53074117613647,225.24573146360683,7311872
2016-11-04,221.21974182128906,225.91671320079325,219.99873956249465,224.45371922637477,11535892
